date,code,totalCnt,forignerHaveLimit,forignerHaveCnt,min52week,max52week,per,eps,per_eps_date,estimate_per,estimate_eps,pbr,bps,pbr_bps_date,dvr
2021.03.09 기준(장마감),001450,89400000,89400000,32596302,28000,16600,5.85,4075,2020.09,6.00,4001,0.38,63157,2020.09,4.19
2021.03.09 기준(장마감),069960,23402441,23402441,3773492,90700,52600,18.25,4881,2020.09,11.00,7884,0.46,192456,2020.09,1.12
2021.03.09 기준(장마감),007700,15400000,15400000,1595716,156000,79900,23.86,5657,2020.09,17.00,7917,4.12,32799,2020.09,0.74
2021.03.09 기준(장마감),006260,32200000,32200000,4597122,80000,24050,0,-72,2020.09,10.00,6476,0.54,116525,2020.09,2.28
2021.03.09 기준(장마감),272210,110230389,110230389,3144129,22850,4670,26.06,706,2019.12,27.00,686,2.05,8978,2019.12,1.25
2021.03.09 기준(장마감),003090,58141980,58141980,3331983,86700,6470,38.13,868,2020.09,0,0,2.17,15248,2020.09,0
2021.03.09 기준(장마감),012450,50630000,50630000,9094001,46650,14850,25.88,1426,2020.09,14.00,2675,0.74,50024,2020.09,1.63
2021.03.09 기준(장마감),185750,11426099,11426099,1335323,273774,58093,18.98,8429,2020.09,0,0,3.34,47895,2020.09,0.60
2021.03.09 기준(장마감),294870,65907330,65907330,7043516,32250,12000,6.72,4030,2020.09,5.00,5586,0.67,40352,2020.09,2.21
2021.03.09 기준(장마감),002380,8886471,8886471,1054571,226500,106000,0,-315,2020.09,0,0,0.37,542803,2020.09,2.85
2021.03.09 기준(장마감),017800,40815191,40815191,11187678,52800,24208,19.39,2233,2020.09,13.00,3324,1.79,24203,2020.09,1.85
2021.03.09 기준(장마감),111770,44311468,44311468,10923501,43550,16200,10.78,3696,2020.09,10.00,4101,0.88,45125,2020.09,0
2021.03.09 기준(장마감),010120,30000000,30000000,4103608,79200,25550,22.39,2595,2020.09,14.00,4162,1.22,47563,2020.09,1.89
2021.03.09 기준(장마감),004370,6082642,6082642,1009411,401500,233000,12.45,22289,2020.09,14.00,19279,0.79,351889,2020.09,1.44
2021.03.09 기준(장마감),042670,216562047,216562047,12960814,10550,2500,10.04,775,2020.09,7.00,1137,0.67,11650,2020.09,0
2021.03.09 기준(장마감),004800,21071025,21071025,1747378,95000,48800,0,-2133,2020.09,0,0,0.71,112329,2020.09,6.27
2021.03.09 기준(장마감),010780,30892606,30892606,1600073,59300,15550,12.87,4148,2020.09,9.00,6028,1.38,38578,2020.09,0
2021.03.09 기준(장마감),005250,47028210,47028210,2508416,56300,14600,32.61,1058,2020.09,0,0,1.98,17448,2020.09,1.45
2021.03.09 기준(장마감),000240,93020173,93020173,8392631,23400,7400,14.15,1198,2020.09,0,0,0.46,36684,2020.09,2.95
2021.03.09 기준(장마감),003000,64837978,64837978,3335002,42537,12701,11250.00,2,2020.09,0,0,5.59,4022,2020.09,0.41
2021.03.09 기준(장마감),031430,7140000,7140000,275420,220000,134000,31.75,6315,2020.09,23.00,8876,2.32,86264,2020.09,0.55
2021.03.09 기준(장마감),069620,11586575,11586575,545848,286500,63200,0,-143,2020.09,0,0,2.47,49193,2020.09,0
2021.03.09 기준(장마감),120110,26978840,26978840,4435516,59000,20300,9.29,5585,2020.09,12.00,4306,0.72,72011,2020.09,1.93
2021.03.09 기준(장마감),032350,69275662,69275662,3763532,22150,6800,0,-681,2020.09,0,0,4.85,3967,2020.09,0
2021.03.09 기준(장마감),004000,25800000,25800000,5880649,66500,23550,7.77,6631,2020.09,8.00,6094,0.83,62116,2020.09,2.91
2021.03.09 기준(장마감),161890,22881180,22881180,6545520,59900,30450,41.08,1390,2020.09,20.00,2821,2.62,21825,2020.09,0
2021.03.09 기준(장마감),013890,14406749,14406749,3201938,112000,39000,18.26,4955,2020.09,0,0,2.84,31826,2020.09,0.88
2021.03.09 기준(장마감),001740,248187647,248187647,29546538,5950,3820,0,-231,2020.09,20.00,254,0.53,9754,2020.09,2.32
2021.03.09 기준(장마감),016380,100008897,100008897,149776,21300,4950,15.59,824,2020.09,0,0,1.36,9462,2020.09,0.78
2021.03.09 기준(장마감),051600,45000000,45000000,4495764,33600,24500,10.32,2694,2020.09,9.00,3155,1.21,22983,2020.09,0
2021.03.09 기준(장마감),000210,15441262,15441262,4217379,97500,43328,4.13,18894,2020.09,0,0,0.46,169000,2020.09,1.67
2021.03.09 기준(장마감),214320,20000000,20000000,6047093,70400,41300,18.65,3211,2020.09,15.00,4033,1.55,38672,2020.09,3.01
2021.03.09 기준(장마감),014820,25618511,25618511,456155,63400,13100,25.80,1760,2020.09,0,0,2.41,18845,2020.09,1.32
2021.03.09 기준(장마감),009420,52240638,52240638,3469156,41950,14650,57.96,377,2020.09,57.00,381,6.65,3285,2020.09,0
2021.03.09 기준(장마감),000670,1842040,1842040,89996,660000,382000,6.12,100629,2020.09,0,0,0.31,1959363,2020.09,1.62
2021.03.09 기준(장마감),192820,10049509,10049509,2398074,127500,60000,27.85,4040,2020.09,19.00,6080,3.08,36511,2020.09,0
2021.03.09 기준(장마감),073240,287260287,287260287,15227707,4280,2585,0,-349,2020.09,0,0,0.95,4124,2020.09,0
2021.03.09 기준(장마감),004490,14000000,14000000,3478573,146500,22300,15.23,5279,2020.09,0,0,0.98,82357,2020.09,0.62
2021.03.09 기준(장마감),020560,74411764,37198441,14497799,29714,9705,0,-11565,2020.09,0,0,2.25,6708,2020.09,0
2021.03.09 기준(장마감),005300,8975123,8975123,923323,132500,78900,0,-9751,2020.09,21.00,6016,0.84,149063,2020.09,2.17
2021.03.09 기준(장마감),003520,182892731,182892731,7830287,12800,3530,0,-4,2020.09,0,0,9.44,646,2020.09,0
2021.03.09 기준(장마감),006120,19037855,19037855,1922000,91600,15400,3.78,15229,2020.09,0,0,0.61,94360,2020.09,1.74
2021.03.09 기준(장마감),114090,61855670,61855670,4289344,18150,10750,0,-215,2020.09,-27.00,-636,2.01,8420,2020.09,0
2021.03.09 기준(장마감),003850,52120000,52120000,3555868,30100,7686,35.93,558,2020.09,32.00,633,2.93,6838,2020.09,0.46
2021.03.09 기준(장마감),001120,38760000,38760000,9631530,30000,6590,7.33,3670,2020.09,11.00,2422,0.70,38555,2020.09,1.49
2021.03.09 기준(장마감),241590,60545435,60545435,2678867,17250,7750,23.43,702,2020.09,16.00,1059,1.94,8497,2020.09,0
2021.03.09 기준(장마감),192080,18374502,18374502,2400248,85800,35400,9.14,5832,2020.09,7.00,7495,1.31,40763,2020.09,0.66
2021.03.09 기준(장마감),003240,1113400,1113400,86132,1038000,487000,9.42,93173,2020.09,0,0,0.22,3976576,2020.09,0.18
2021.03.09 기준(장마감),079160,35100000,35100000,2063467,30350,12608,0,-18557,2020.09,-10.00,-2892,7.05,3923,2020.09,0
2021.03.09 기준(장마감),192400,7112437,7112437,415688,135500,58900,9.29,14536,2020.09,0,0,1.13,119584,2020.09,0
2021.03.09 기준(장마감),103140,28024278,28024278,3525860,39700,13500,20.72,1643,2020.09,9.00,3670,0.68,50330,2020.09,1.76
2021.03.09 기준(장마감),005440,97704482,97704482,10885741,9990,4815,22.84,426,2020.09,0,0,0.48,20075,2020.09,2.16
2021.03.09 기준(장마감),001230,95432737,95432737,24473923,10700,2780,0,-570,2020.09,0,0,0.46,21689,2020.09,2.02
2021.03.09 기준(장마감),020000,24630000,24630000,7095009,39650,15900,11.61,3300,2020.09,10.00,3847,0.77,49598,2020.09,1.17
2021.03.09 기준(장마감),057050,12000000,5880000,3521025,88400,42300,10.37,7494,2020.09,6.00,12874,0.49,157495,2020.09,2.83
2021.03.09 기준(장마감),069260,40878588,40878588,3537193,27650,12100,18.53,1179,2020.09,10.00,2210,1.26,17352,2020.09,4.58
2021.03.09 기준(장마감),284740,22437330,22437330,1257328,48750,24000,11.51,3426,2020.09,0,0,1.80,21937,2020.09,0
2021.03.09 기준(장마감),093370,92606819,92606819,4627886,14000,4600,0,-55,2020.09,0,0,4.08,2324,2020.09,0
2021.03.09 기준(장마감),071840,23607712,23607712,2783072,45250,11050,0,-3112,2020.09,8.00,4832,0.44,84414,2020.09,3.24
2021.03.09 기준(장마감),001800,62645422,62645422,4067559,15150,10400,12.44,1113,2020.09,0,0,0.42,32821,2020.09,4.69
2021.03.09 기준(장마감),001680,34648025,34648025,5372921,30300,13150,5.98,4180,2020.09,7.00,3615,0.82,30643,2020.09,0
2021.03.09 기준(장마감),064960,14623136,14623136,3428281,81600,23900,15.74,3723,2020.12,10.00,5955,1.06,55310,2020.12,2.73
2021.03.09 기준(장마감),105630,40000000,40000000,3084608,22100,6810,130.06,163,2020.09,12.00,1739,1.98,10729,2020.09,2.36
2021.03.09 기준(장마감),000150,16523835,16523835,1202226,66700,25700,9.88,4908,2020.09,0,0,0.52,93908,2020.09,4.12
2021.03.09 기준(장마감),079550,22000000,22000000,1449657,47050,15600,24.93,1454,2020.09,12.00,3047,1.19,30362,2020.09,2.48
2021.03.09 기준(장마감),115390,53007638,53007638,38344750,15150,6420,60.28,248,2020.09,0,0,1.16,12931,2020.09,0
2021.03.09 기준(장마감),000070,8564271,8564271,652832,121500,32250,19.05,4793,2020.09,0,0,0.48,188938,2020.09,2.46
2021.03.09 기준(장마감),002350,97667877,97667877,6730204,8520,3815,53.07,150,2020.09,10.00,816,0.53,14976,2020.09,0
2021.03.09 기준(장마감),052690,38220000,38220000,1163400,20500,12800,31.93,628,2020.09,0,0,1.57,12750,2020.09,0
2021.03.09 기준(장마감),049770,3859124,3859124,243217,225000,127000,10.71,18539,2020.09,9.00,21361,1.04,190221,2020.09,1.76
2021.03.09 기준(장마감),018250,26409935,26409935,537858,29200,18500,34.23,726,2020.09,29.00,862,1.97,12609,2020.09,0.81
2021.03.09 기준(장마감),003230,7533015,7533015,586634,140000,68200,8.60,10119,2020.09,8.00,10461,1.93,45029,2020.09,0.92
2021.03.09 기준(장마감),012630,59741721,59741721,12702574,12750,6800,6.17,1768,2020.09,0,0,0.27,40345,2020.09,2.29
2021.03.09 기준(장마감),108670,8967670,8967670,1703404,102000,30350,20.84,3470,2020.09,13.00,5358,0.74,97816,2020.09,0.41
2021.03.09 기준(장마감),006390,16821290,16821290,47261,43850,15800,12.25,3037,2020.09,0,0,2.79,13342,2020.09,2.96
2021.03.09 기준(장마감),001060,21539926,21539926,1201872,44632,17891,0,-1378,2020.09,0,0,3.05,9516,2020.09,1.09
2021.03.09 기준(장마감),007570,19085664,19085664,1625750,106500,19700,60.07,541,2020.09,0,0,2.92,11121,2020.09,0.37
2021.03.09 기준(장마감),005610,8629009,8629009,202567,79100,39950,0,-1525,2020.09,15.00,4883,1.92,37037,2020.09,0
2021.03.09 기준(장마감),145990,10313449,10313449,478097,76500,23050,9.83,5726,2020.09,0,0,0.49,115104,2020.09,2.22
2021.03.09 기준(장마감),005180,9851241,9851241,2492444,80500,35050,11.37,5084,2020.09,0,0,0.84,68587,2020.09,2.77
2021.03.09 기준(장마감),008350,110179090,110179090,6243433,7980,2920,44.29,98,2020.09,0,0,2.54,1708,2020.09,0
2021.03.09 기준(장마감),009410,38899098,38899098,4148839,13950,4064,1.51,7723,2020.09,0,0,0.76,15418,2020.09,2.78
2021.03.12 기준(장마감),005930,5969782550,5969782550,3263704157,96800,42300,21.56,3841,2020.12,16.00,5053,2.10,39406,2020.12,3.62
2021.03.12 기준(장마감),000660,728002365,728002365,364183615,150500,65800,21.43,6532,2020.12,13.00,10962,1.85,75860,2020.12,0.84
2021.03.12 기준(장마감),051910,70592343,70592343,31991247,1050000,230000,88.20,10703,2020.09,34.00,28045,3.98,237125,2020.09,1.06
2021.03.12 기준(장마감),035420,164263395,164263395,93972280,405500,135000,62.41,6097,2020.12,39.00,9737,7.62,49961,2020.12,0.11
2021.03.12 기준(장마감),005380,213668187,213668187,65486952,289000,65000,45.21,5143,2020.12,12.00,19476,0.87,266968,2020.12,1.29
2021.03.12 기준(장마감),207940,66165000,66165000,6852297,883000,352000,204.01,3642,2020.12,137.00,5404,10.69,69505,2020.12,0
2021.03.12 기준(장마감),006400,68764530,68764530,29988071,818000,180000,84.37,8166,2020.12,49.00,14205,3.55,194065,2020.12,0.14
2021.03.12 기준(장마감),035720,88704620,88704620,29513667,519000,127500,0,-901,2020.09,73.00,6605,6.45,74548,2020.09,0.03
2021.03.12 기준(장마감),068270,135027731,135027731,28293184,396240,136008,80.27,3700,2020.09,53.00,5628,12.52,23717,2020.09,0
2021.03.12 기준(장마감),000270,405363347,405363347,136937696,102000,21500,22.56,3670,2020.12,9.00,9516,1.11,74556,2020.12,1.21
2021.03.12 기준(장마감),012330,94793094,94793094,38086579,405000,126000,18.87,16082,2020.12,10.00,29300,0.84,359387,2020.12,1.32
2021.03.12 기준(장마감),005490,87186835,87186835,46951009,334000,133000,16.38,18376,2020.12,10.00,31438,0.52,583189,2020.12,2.66
2021.03.12 기준(장마감),066570,163647814,163647814,51439870,193000,41600,14.01,10885,2020.12,11.00,13282,1.78,85732,2020.12,0.79
2021.03.12 기준(장마감),051900,15618197,15618197,7107777,1706000,1045000,34.90,45018,2020.12,30.00,51558,5.53,283837,2020.12,0.70
2021.03.12 기준(장마감),028260,186887081,186887081,27894269,160000,73500,22.59,5468,2020.12,19.00,6457,0.67,183094,2020.12,1.86
2021.03.12 기준(장마감),096770,92465564,92465564,21346358,327500,55100,0,-26294,2020.09,86.00,2831,1.35,179631,2020.09,0
2021.03.12 기준(장마감),105560,415807920,415807920,284347264,53700,25850,6.07,8309,2020.12,6.00,8939,0.46,109086,2020.12,3.51
2021.03.12 기준(장마감),017670,80745711,39565399,29660884,274500,164000,18.78,13580,2020.09,11.00,24238,0.78,327560,2020.09,3.92
2021.03.12 기준(장마감),036570,21954022,21954022,11059111,1048000,504000,36.59,25556,2020.09,21.00,44214,6.00,155811,2020.09,0.91
2021.03.12 기준(장마감),034730,70360297,70360297,15184498,360500,102500,1086.50,237,2020.09,17.00,15142,0.75,342805,2020.09,2.72
2021.03.12 기준(장마감),055550,516599554,516599554,307856510,37850,21850,5.18,6742,2020.12,5.00,6942,0.42,82515,2020.12,4.29
2021.03.12 기준(장마감),003550,172557131,172557131,60489159,119000,44600,12.99,7074,2020.09,8.00,11147,0.79,116777,2020.09,2.72
2021.03.12 기준(장마감),032830,200000000,200000000,25747478,87400,31700,15.65,4979,2020.09,10.00,7793,0.37,210200,2020.09,3.21
2021.03.12 기준(장마감),015760,641964077,256785634,106682747,30050,15550,161.11,144,2020.09,20.00,1177,0.22,107071,2020.09,5.24
2021.03.12 기준(장마감),018260,77377800,77377800,9406324,229500,132500,32.54,5731,2020.12,21.00,9011,2.16,86219,2020.12,1.29
2021.03.12 기준(장마감),009150,74693696,74693696,25924205,223000,81700,24.73,7783,2020.12,17.00,11075,2.52,76406,2020.12,0.73
2021.03.12 기준(장마감),090430,58458490,58458490,18991517,254000,141500,363.34,622,2020.09,48.00,4723,3.42,66032,2020.09,0.35
2021.03.12 기준(장마감),086790,300242062,300242062,204508654,41700,18450,5.09,8176,2020.09,5.00,9082,0.40,104821,2020.09,4.45
2021.03.12 기준(장마감),003670,77463220,77463220,5520043,184500,30974,341.65,461,2020.12,112.00,1411,10.10,15589,2020.12,0.18
2021.03.12 기준(장마감),033780,137292497,137292497,54783896,89500,63000,11.23,7158,2020.09,10.00,8321,1.15,70129,2020.09,5.97
2021.03.12 기준(장마감),251270,85886499,85886499,20306357,204500,80000,49.62,2469,2020.09,29.00,4202,1.96,62399,2020.09,0.63
2021.03.12 기준(장마감),011170,34275419,34275419,9073219,338000,114500,89.71,3383,2020.09,9.00,34165,0.80,380745,2020.09,1.19
2021.03.12 기준(장마감),010950,112582792,112582792,85881513,92300,48450,0,-6827,2020.12,19.00,4509,1.75,48810,2020.12,0
2021.03.12 기준(장마감),018880,533800000,533800000,104002191,20200,8100,67.11,263,2020.09,26.00,689,4.40,4015,2020.09,1.81
2021.03.12 기준(장마감),000810,47374837,47374837,21686881,212000,117500,14.18,13677,2020.09,12.00,16730,0.54,357348,2020.09,4.54
2021.03.12 기준(장마감),326030,78313250,78313250,7860617,269500,98000,0,-3442,2020.12,0,0,22.42,4840,2020.12,0
2021.03.12 기준(장마감),009540,70773116,70773116,11889257,124500,64200,389.07,302,2020.09,76.00,1550,0.72,164167,2020.09,0
2021.03.12 기준(장마감),034220,357815700,357815700,86459988,25350,8850,0,-250,2020.12,9.00,2436,0.71,31863,2020.12,0
2021.03.12 기준(장마감),352820,35623760,35623760,2833072,351000,141000,0,0,2019.12,48.00,4797,0,0,2019.12,0
2021.03.12 기준(장마감),010130,18870000,18870000,4235354,467000,276500,13.59,29683,2020.09,11.00,35128,1.04,389688,2020.09,3.72
2021.03.12 기준(장마감),086280,37500000,37500000,12409823,235000,70300,11.07,17793,2020.09,12.00,16069,1.50,131348,2020.09,1.78
2021.03.12 기준(장마감),316140,722267683,722267683,183736153,10750,6320,5.44,1865,2020.09,4.00,2301,0.32,31502,2020.09,3.55
2021.03.12 기준(장마감),011200,328061190,328061190,35081287,24050,2120,0,-310,2020.09,4.00,5988,4.17,5178,2020.09,0
2021.03.12 기준(장마감),009830,159864497,159864497,28056444,58740,9082,0,-541,2020.09,13.00,3467,1.21,36333,2020.09,0
2021.03.12 기준(장마감),030200,261111808,127944788,111013096,27350,17250,10.71,2520,2020.12,9.00,3013,0.47,58008,2020.12,5.00
2021.03.12 기준(장마감),011780,30467691,30467691,8347966,293500,43800,19.77,11687,2020.09,8.00,27593,2.21,104401,2020.09,1.82
2021.03.12 기준(장마감),024110,738664360,738664360,82932698,10150,5860,4.58,1958,2020.09,4.00,2007,0.30,29815,2020.09,0
2021.03.12 기준(장마감),006800,645316408,645316408,94283441,11100,3505,10.07,957,2020.09,9.00,1054,0.67,14496,2020.09,2.08
2021.03.12 기준(장마감),097950,15054186,15054186,3718871,474000,148000,8.46,48157,2020.09,11.00,35504,1.18,346067,2020.09,0.98
2021.03.12 기준(장마감),004020,133445785,133445785,26162843,49550,12400,0,-1846,2020.09,20.00,2156,0.34,125533,2020.09,1.17
2021.03.12 기준(장마감),161390,123875069,123875069,51194506,54000,15050,21.90,2078,2020.09,10.00,4628,0.75,60301,2020.09,1.43
2021.03.12 기준(장마감),035250,213940500,213940500,47687266,26700,16000,0,-888,2020.09,57.00,451,1.57,16215,2020.09,0
2021.03.12 기준(장마감),271560,39536132,39536132,16837192,164500,87300,20.09,6768,2020.12,17.00,7926,2.94,46294,2020.12,0.55
2021.03.12 기준(장마감),032640,436611361,213939571,127908928,14250,9210,11.32,1069,2020.12,8.00,1527,0.72,16891,2020.12,3.72
2021.03.12 기준(장마감),002790,82458180,82458180,16465916,67500,43500,223.32,283,2020.09,41.00,1528,1.73,36619,2020.09,0.36
2021.03.12 기준(장마감),011070,23667107,23667107,7208403,238000,75700,21.85,9977,2020.12,10.00,22071,2.13,102588,2020.12,0.32
2021.03.12 기준(장마감),139480,27875819,27875819,8540483,191500,97300,13.75,12979,2020.12,14.00,12471,0.53,336509,2020.12,1.12
2021.03.12 기준(장마감),021240,73799619,73799619,44010447,93300,47200,13.76,4839,2020.09,11.00,6055,3.38,19700,2020.09,1.80
2021.03.12 기준(장마감),071050,55725992,55725992,17511724,96200,30000,7.99,10929,2020.09,6.00,15551,0.96,91165,2020.09,3.44
2021.03.12 기준(장마감),019170,52984990,52984990,5790026,214000,6510,897.06,102,2020.09,0,0,12.28,7454,2020.09,0.11
2021.03.12 기준(장마감),003490,174209713,87087437,19804765,31950,8299,0,-3400,2020.09,-286.00,-97,1.98,14018,2020.09,0
2021.03.12 기준(장마감),000720,111355765,111355765,21330965,46500,19150,20.38,2051,2020.09,11.00,3839,0.69,60646,2020.09,1.43
2021.03.12 기준(장마감),267250,15798617,15798617,2771236,327500,160500,0,-3301,2020.09,78.00,3570,2.91,95497,2020.09,1.33
2021.03.12 기준(장마감),011790,37868298,37868298,3414003,143000,27700,50.60,2253,2020.09,31.00,3676,2.19,52064,2020.09,0.88
2021.03.12 기준(장마감),034020,374637255,374637255,40145930,17700,2200,0,-4636,2020.09,0,0,1.70,6664,2020.09,0
2021.03.12 기준(장마감),000100,69972959,69972959,13549636,81000,35884,23.19,2596,2020.09,34.00,1751,2.13,28299,2020.09,0.63
2021.03.12 기준(장마감),010140,630000000,630000000,95429884,7930,3070,0,-1983,2020.09,-26.00,-247,0.88,7335,2020.09,0
2021.03.12 기준(장마감),008930,67304611,67304611,1143995,96600,18587,270.91,220,2020.09,0,0,6.10,9768,2020.09,0.33
2021.03.12 기준(장마감),006280,11686538,11686538,2206903,538000,97400,91.47,3728,2020.09,50.00,6883,3.54,96302,2020.09,0.44
2021.03.12 기준(장마감),029780,115858891,115858891,12863319,35700,22000,9.53,3557,2020.09,10.00,3551,0.51,66088,2020.09,5.31
2021.03.12 기준(장마감),180640,66262654,66262654,10230435,111000,38900,0,-6063,2020.09,0,0,4.06,14526,2020.09,0
2021.03.12 기준(장마감),000120,22812344,22812344,4886024,194500,110000,30.74,5547,2020.09,23.00,7440,1.00,170246,2020.09,0
2021.03.12 기준(장마감),128940,12078282,12078282,1619408,427000,209618,0,-103,2020.09,67.00,4756,5.41,58954,2020.09,0.15
